ID,Sev,Pri,State,Product,Comp,Summary,Sum
26150,nor,P3,RESO,PDE,UI,[Schema editor] Cannot reuse markup in schema editor,'[Schema editor] Cannot reuse markup in schema editor'
26154,nor,P3,RESO,Platform,Help,Typo in Application Server preferences page,'Typo in Application Server preferences page'
26155,nor,P3,RESO,PDE,UI,[Schema editor] New schema page should remember previous ...,'[Schema editor] New schema page should remember previous ...'
26156,nor,P2,VERI,Platform,Ant,[External Tools] Prompt for unsaved changes,'[External Tools] Prompt for unsaved changes'
26157,nor,P2,VERI,Platform,Debug,launch config working sets applied globally,'launch config working sets applied globally'
26158,nor,P2,RESO,PDE,UI,Failed plugin import leaves binary projects in bad state,'Failed plugin import leaves binary projects in bad state'
26159,maj,P3,VERI,JDT,Debug,NPE evaluating snippet in anonymous inner class,'NPE evaluating snippet in anonymous inner class'
26161,tri,P3,RESO,Platform,Help,Typo on app server preference page,'Typo on app server preference page'
26162,min,P3,RESO,Platform,UI,[Key Bindings] Key bindings table not resizable,'[Key Bindings] Key bindings table not resizable'
26163,maj,P3,RESO,PDE,UI,[Schema editor] Cannot save schema description,'[Schema editor] Cannot save schema description'
26168,maj,P3,RESO,Platform,UI,[KeyBindings] Customize dialog should show default always...,'[KeyBindings] Customize dialog should show default always...'
26169,nor,P3,RESO,Platform,UI,[Key Bindings] Key bindings preference page inaccessible,'[Key Bindings] Key bindings preference page inaccessible'
26171,nor,P3,RESO,Platform,Team,[CVS UI] Share Project fails for new repo and existing pr...,'[CVS UI] Share Project fails for new repo and existing pr...'
26172,nor,P2,RESO,Platform,UI,[Keybindings] Keybindings preference page has strange rad...,'[Keybindings] Keybindings preference page has strange rad...'
26176,nor,P3,RESO,Platform,UI,[Linked Resources] Linked Resources decorator missing a d...,'[Linked Resources] Linked Resources decorator missing a d...'
26177,nor,P3,RESO,Platform,Team,[CVS UI] Need way to enter know tags individually,'[CVS UI] Need way to enter know tags individually'
26178,nor,P3,VERI,JDT,Debug,Launch History Preference page missing mnemonics,'Launch History Preference page missing mnemonics'
26179,maj,P3,RESO,Platform,SWT,Can't select items in a checkbox tree without toggling ch...,'Can't select items in a checkbox tree without toggling ch...'
26182,nor,P3,VERI,Platform,Ant,Ant preference page has conflicting mnemonics,'Ant preference page has conflicting mnemonics'
26184,nor,P3,RESO,Platform,Update,Install/Update page should use Group boxes,'Install/Update page should use Group boxes'
26186,nor,P3,RESO,JDT,UI,Java preference page should use group bpxes instead of la...,'Java preference page should use group bpxes instead of la...'
26187,nor,P3,RESO,PDE,UI,PDE preference pages should use Group Boxes instead of la...,'PDE preference pages should use Group Boxes instead of la...'
26188,nor,P3,RESO,Platform,Team,Ext Connection Method page missing mnemonics,'Ext Connection Method page missing mnemonics'
26190,nor,P3,RESO,Platform,Team,CVS properties page for project has unused mnemonics,'CVS properties page for project has unused mnemonics'
26192,nor,P2,VERI,Platform,Ant,NPE from ant targets tab,'NPE from ant targets tab'
26200,nor,P3,VERI,Platform,Ant,External tools menu is missing mnemonics,'External tools menu is missing mnemonics'
26204,maj,P3,CLOS,Platform,Text,DocumentAdapter - NPE while shifting code,'DocumentAdapter - NPE while shifting code'
26211,maj,P3,RESO,Platform,UI,[KeyBindings] Scope guidelines for editor developers,'[KeyBindings] Scope guidelines for editor developers'
26212,maj,P3,RESO,Platform,Team,[CVS Core] EditorInput must be light weight,'[CVS Core] EditorInput must be light weight'
26215,maj,P3,RESO,Platform,Team,VCM should not make reference to UI internal classes.,'VCM should not make reference to UI internal classes.'
26217,nor,P2,RESO,Platform,UI,[Preferences] Auto-build preference will not enable,'[Preferences] Auto-build preference will not enable'
26221,maj,P2,RESO,Platform,UI,[Perspectives] Noticeable menubar  flash  when switching ...,'[Perspectives] Noticeable menubar  flash  when switching ...'
26222,nor,P2,RESO,Platform,UI,[Navigator] Goto resource should work on the package view...,'[Navigator] Goto resource should work on the package view...'
26223,nor,P3,RESO,JDT,UI,[Action sets] Resouce Navigation should be enabled on Jav...,'[Action sets] Resouce Navigation should be enabled on Jav...'
26225,maj,P3,RESO,Platform,Text,cursor appends chars to the left,'cursor appends chars to the left'
26228,nor,P3,RESO,PDE,UI,PDE does not handle dependancies on plugins with fragment...,'PDE does not handle dependancies on plugins with fragment...'
26229,nor,P3,VERI,Platform,Team,[CVS UI] Change Ascii/Binary Property should allow cvs co...,'[CVS UI] Change Ascii/Binary Property should allow cvs co...'
26231,maj,P2,RESO,JDT,UI,Editor on method must be opened in order to delete it fro...,'Editor on method must be opened in order to delete it fro...'
26232,enh,P3,RESO,Platform,UI,[Navigator] Add  Add Task...  to navigator context menu,'[Navigator] Add  Add Task...  to navigator context menu'
26234,maj,P3,RESO,Platform,Team,[Repo view] Working set should not hide repo locations,'[Repo view] Working set should not hide repo locations'
26242,min,P3,RESO,JDT,UI,inline local variable - removes comments [refactoring],'inline local variable - removes comments [refactoring]'
26244,min,P3,RESO,JDT,UI,JUnit: Mnemonics on '(' and ')' new test case wizard page,'JUnit: Mnemonics on '(' and ')' new test case wizard page'
26247,nor,P3,RESO,JDT,UI,JUnit: New Test Case wizard does not init dialogs when br...,'JUnit: New Test Case wizard does not init dialogs when br...'
26248,tri,P3,RESO,JDT,UI,JUnit: New test case wizard,'JUnit: New test case wizard'
26250,nor,P2,RESO,JDT,UI,inline method - breaks code when inlining virtual methods...,'inline method - breaks code when inlining virtual methods...'
26252,nor,P3,RESO,JDT,UI, Move to Top Level...  fails with stacktrace [refactoring],' Move to Top Level...  fails with stacktrace [refactoring]'
26253,enh,P3,VERI,JDT,Core,task tags: two tags on one line creates one task for fir...,'task tags: two tags on one line creates one task for fir...'
26257,nor,P3,RESO,JDT,UI,JUnit: New Test Case wizard generates code which does not...,'JUnit: New Test Case wizard generates code which does not...'
26259,cri,P3,VERI,JDT,Core,Errors reported on save which go aways on rebuild,'Errors reported on save which go aways on rebuild'
26260,nor,P3,VERI,JDT,Core,task markers: limitting the number of problems per CU lim...,'task markers: limitting the number of problems per CU lim...'
26261,nor,P3,RESO,JDT,Text,Confusion after setting hover prefs due to disabled hover...,'Confusion after setting hover prefs due to disabled hover...'
26262,nor,P2,RESO,JDT,Text,link hover - paints 'assert' blue,'link hover - paints 'assert' blue'
26265,nor,P3,RESO,JDT,UI,No busy cursor when selecting type in type hierarchy [typ...,'No busy cursor when selecting type in type hierarchy [typ...'
26271,nor,P2,RESO,JDT,Text,Link-Like navigation: Pixel not removed,'Link-Like navigation: Pixel not removed'
26281,nor,P3,VERI,JDT,Core,error hover text indicates wrong problem,'error hover text indicates wrong problem'
26282,nor,P3,RESO,JDT,UI,use supertype - doesn't work for this case [refactoring],'use supertype - doesn't work for this case [refactoring]'
26285,nor,P3,RESO,JDT,Text,CTRL key overused,'CTRL key overused'
26286,nor,P2,RESO,Platform,UI,[Decorators] Decorators activated too soon,'[Decorators] Decorators activated too soon'
26288,nor,P3,RESO,JDT,UI,use supertype - doesn't get all possible cases [refactoring],'use supertype - doesn't get all possible cases [refactoring]'
26289,maj,P3,RESO,JDT,UI,JUnit: Exceptions when add new JUnit launch config,'JUnit: Exceptions when add new JUnit launch config'
26293,enh,P3,RESO,JDT,UI,JUnit: Toggling in Launch config looses input,'JUnit: Toggling in Launch config looses input'
26294,nor,P3,RESO,Platform,Resource,[resources] delete should be best-case and leave resource...,'[resources] delete should be best-case and leave resource...'
26298,nor,P3,RESO,JDT,UI,JUnit: Can not go to inner class and view goes crazy,'JUnit: Can not go to inner class and view goes crazy'
26300,nor,P3,RESO,JDT,UI,Incorrect quick assist on  insert local variable  [quick ...,'Incorrect quick assist on  insert local variable  [quick ...'
26306,nor,P3,RESO,JDT,UI,Quick assist offers rename on expression,'Quick assist offers rename on expression'
26308,tri,P3,RESO,JDT,UI,JUnit: Error message for duplicate test case name in new ...,'JUnit: Error message for duplicate test case name in new ...'
26309,nor,P3,RESO,Platform,Text,Compiler warnings in text editor,'Compiler warnings in text editor'
26310,nor,P3,RESO,Platform,UI,[Workbench] Compiler warnings in EditorManager,'[Workbench] Compiler warnings in EditorManager'
26313,nor,P3,RESO,JDT,UI,Assign to new local should not be available on assignmet ...,'Assign to new local should not be available on assignmet ...'
26314,nor,P2,RESO,JDT,Text,Goto Matching Bracket bug with selection,'Goto Matching Bracket bug with selection'
26318,nor,P3,RESO,JDT,UI,Inline Method: attempts to inline any constructor -- just...,'Inline Method: attempts to inline any constructor -- just...'
26321,nor,P2,RESO,JDT,UI,Quick fix via Ctrl+1: chooses last error if no errors lef...,'Quick fix via Ctrl+1: chooses last error if no errors lef...'
26322,nor,P3,RESO,Platform,SWT,NPE in Font Dialog,'NPE in Font Dialog'
26329,enh,P3,RESO,JDT,UI,Quick fix: add unimplemented methods doesn't honor  metho...,'Quick fix: add unimplemented methods doesn't honor  metho...'
26331,nor,P3,RESO,Platform,SWT,Wrapped Labels - second line cut off,'Wrapped Labels - second line cut off'
26333,enh,P3,VERI,Platform,Debug,Improve launch manager startup,'Improve launch manager startup'
26334,min,P3,RESO,PDE,UI,Multipage editor pde wizard creates a plugin with an unus...,'Multipage editor pde wizard creates a plugin with an unus...'
26335,enh,P2,VERI,Platform,Debug,Improve debug plug-in startup,'Improve debug plug-in startup'
26338,tri,P3,RESO,JDT,UI,Change Method Signature: message inaccurate,'Change Method Signature: message inaccurate'
26339,enh,P3,VERI,Platform,Debug,Improve expression manager startup,'Improve expression manager startup'
26341,nor,P2,RESO,JDT,UI,Inline method: problems when source to be inlined contain...,'Inline method: problems when source to be inlined contain...'
26343,enh,P3,VERI,Platform,Debug,Improve breakpoint manager startup,'Improve breakpoint manager startup'
26349,nor,P3,RESO,Platform,UI,[Key Bindings] Window->Keyboard Shortcuts can be removed.,'[Key Bindings] Window->Keyboard Shortcuts can be removed.'
26352,nor,P3,RESO,PDE,UI,universal  open to plugin.xml source tab  option seems in...,'universal  open to plugin.xml source tab  option seems in...'
26353,maj,P2,RESO,Platform,SWT,infopop broken on solaris,'infopop broken on solaris'
26357,nor,P3,RESO,JDT,UI,Change Method Signature: displays error message on input ...,'Change Method Signature: displays error message on input ...'
26362,nor,P3,RESO,Platform,SWT,StyledText - investigate necessary state changes between ...,'StyledText - investigate necessary state changes between ...'
26366,cri,P3,RESO,Platform,UI,[Dialogs] Need to improve label positioning in progress d...,'[Dialogs] Need to improve label positioning in progress d...'
26367,cri,P2,RESO,Platform,SWT,NPE when debugging as java application,'NPE when debugging as java application'
26373,nor,P3,RESO,JDT,Text,Index out of bounds,'Index out of bounds'
26375,nor,P3,RESO,Platform,Help,Possible no help search results if no translations provid...,'Possible no help search results if no translations provid...'
26377,cri,P3,RESO,JDT,UI,Editor copy/paste not working when replacing code,'Editor copy/paste not working when replacing code'
26378,cri,P3,RESO,JDT,UI,Copy/paste leaves characters,'Copy/paste leaves characters'
26381,nor,P3,RESO,Platform,SWT,OpenType: Key Navigation,'OpenType: Key Navigation'
26382,maj,P2,RESO,JDT,UI,Exception renaming source folder [refactoring],'Exception renaming source folder [refactoring]'
26383,nor,P3,RESO,JDT,Text,Colouring of strings sometimes wrong,'Colouring of strings sometimes wrong'
26385,nor,P3,RESO,Platform,UI,[Import/Export] File Exporter: No to All behaves like  No ,'[Import/Export] File Exporter: No to All behaves like  No '
26391,nor,P3,RESO,JDT,UI,Optimize Imports removes disambuating statement  introduc...,'Optimize Imports removes disambuating statement  introduc...'
26392,maj,P2,RESO,Platform,UI,[Dialogs] Widget is diposed upon cancel of Open Resource ...,'[Dialogs] Widget is diposed upon cancel of Open Resource ...'
26399,nor,P2,RESO,Platform,UI,[Coolbar] ctrl-click doesn't work on coolbar,'[Coolbar] ctrl-click doesn't work on coolbar'
26404,nor,P3,RESO,Platform,Resource,[resources] Need better message for #validate,'[resources] Need better message for #validate'
26405,nor,P3,VERI,Platform,Ant,AntTargetsTab doesn't save target selection,'AntTargetsTab doesn't save target selection'
26409,nor,P3,RESO,JDT,UI,AbstractFilter incorrectly implements isFilterProperty,'AbstractFilter incorrectly implements isFilterProperty'
26414,cri,P3,RESO,Platform,SWT,accelerators don't work on aix,'accelerators don't work on aix'
26415,nor,P2,VERI,Platform,Ant,Migrate external tool project builders to use launch conf...,'Migrate external tool project builders to use launch conf...'
